
RLCUSDT,13,long,2.85,2.785,21.24,118.0
TRBUSDT,17,long,90.49,88.348,25.06,139.24
FRONTUSDT,23,long,1.17,1.142,29.57,164.3
WLDUSDC,47,long,5.91,5.767,-34.5,115.01
ENAUSDT,50,long,0.84,0.82,24.43,135.71
WLDUSDT,53,long,5.82,5.677,28.83,160.14
FRONTUSDT,71,short,1.15,1.176,34.01,188.97
WLDUSDC,84,long,5.94,5.795,40.14,222.98
RLCUSDT,98,short,2.91,2.983,-46.83,156.09
TRBUSDT,107,short,89.96,92.145,33.15,184.19
WLDUSDT,123,short,6.22,6.369,-38.68,128.93
PHBUSDT,125,long,2.17,2.115,-27.07,90.25
RLCUSDT,130,long,3.15,3.076,-18.95,63.18
