
RLCUSDT,13,long,2.83,2.804,2.04,102.0
PHBUSDT,16,long,2.01,1.994,2.08,104.04
FRONTUSDT,21,short,1.15,1.158,-13.98,87.39
WLDUSDC,26,long,5.78,5.729,-11.75,73.41
NMRUSDT,28,long,26.86,26.623,1.5,74.88
NMRUSDT,36,short,26.76,27.006,-10.06,62.9
TRBUSDT,38,long,91.85,91.03,1.28,64.16
WLDUSDC,47,long,5.86,5.808,-8.62,53.89
RLCUSDT,52,long,2.85,2.823,1.1,54.97
TRBUSDT,63,long,91.94,91.116,1.12,56.07
TRBUSDT,71,long,91.97,91.145,1.14,57.19
TRBUSDT,80,long,92.08,91.257,1.17,58.33
RLCUSDT,98,short,2.94,2.962,-7.84,49.0
WLDUSDC,100,long,6.09,6.039,-6.59,41.16
RLCUSDT,102,short,2.93,2.954,0.84,41.98
TRBUSDT,107,short,90.69,91.507,0.86,42.82
TRBUSDT,114,long,90.97,90.152,-5.76,35.97
