
RLCUSDT,13,long,2.84,2.787,13.44,112.0
PHBUSDT,16,long,2.02,1.982,15.05,125.44
FRONTUSDT,21,short,1.14,1.165,-25.29,90.32
RLCUSDT,31,long,2.87,2.816,12.14,101.16
NMRUSDT,36,short,26.63,27.168,-20.4,72.84
ENAUSDT,41,short,0.83,0.842,9.79,81.58
WLDUSDC,47,long,5.89,5.773,-16.45,58.74
ENAUSDT,50,long,0.84,0.821,7.89,65.79
RLCUSDT,52,long,2.86,2.806,8.84,73.68
FRONTUSDT,71,short,1.15,1.175,9.9,82.52
TRBUSDT,80,long,92.54,90.707,-16.63,59.41
RLCUSDT,98,short,2.92,2.98,-11.98,42.78
TRBUSDT,107,short,90.23,92.054,5.75,47.91
PHBUSDT,117,long,2.22,2.171,-9.66,34.5
