
RLCUSDT,13,long,2.84,2.787,13.44,112.0
PHBUSDT,16,long,2.02,1.982,15.05,125.44
FRONTUSDT,21,short,1.14,1.165,-25.29,90.32
RLCUSDT,31,long,2.87,2.816,12.14,101.16
TRBUSDT,38,long,92.31,90.481,13.6,113.3
WLDUSDC,47,long,5.89,5.773,-22.84,81.58
RLCUSDT,52,long,2.86,2.806,10.96,91.37
FRONTUSDT,71,short,1.15,1.175,12.28,102.33
TRBUSDT,80,long,92.54,90.707,-20.63,73.68
RLCUSDT,98,short,2.92,2.98,-14.85,53.05
TRBUSDT,107,short,90.23,92.054,7.13,59.42
PHBUSDT,117,long,2.22,2.171,-11.98,42.78
PHBUSDT,125,long,2.16,2.117,-8.62,30.8
