
RLCUSDT,13,long,2.84,2.79,8.64,108.0
PHBUSDT,16,long,2.02,1.984,9.33,116.64
WLDUSDC,26,long,5.8,5.7,10.08,125.97
RLCUSDT,31,long,2.87,2.819,10.88,136.05
TRBUSDT,38,long,92.13,90.572,11.75,146.93
WLDUSDC,47,long,5.88,5.779,-28.27,108.73
RLCUSDT,52,long,2.86,2.809,9.39,117.43
TRBUSDT,63,long,92.22,90.658,10.15,126.82
TRBUSDT,71,long,92.24,90.687,10.96,136.97
TRBUSDT,80,long,92.36,90.799,-26.35,101.36
RLCUSDT,98,short,2.93,2.977,8.76,109.47
PHBUSDT,103,long,2.24,2.205,-21.06,81.01
PHBUSDT,109,long,2.22,2.184,-15.59,59.95
TRBUSDT,114,long,91.24,89.699,5.18,64.75
PHBUSDT,125,long,2.15,2.119,-12.46,47.91
TRBUSDT,128,short,90.96,92.513,-9.22,35.45
