
WLDUSDT,13,long,5.77,5.688,2.04,102.0
FRONTUSDT,16,long,1.16,1.144,2.08,104.04
PHBUSDT,18,long,2.11,2.083,2.12,106.12
FRONTUSDT,21,short,1.15,1.168,-20.42,78.53
FRONTUSDT,31,short,1.16,1.174,1.6,80.1
WLDUSDC,44,long,5.89,5.807,1.63,81.7
ENAUSDC,47,long,0.89,0.88,1.67,83.33
RLCUSDT,58,short,2.94,2.977,1.7,85.0
FRONTUSDT,62,long,1.15,1.136,1.73,86.7
TRBUSDT,67,short,90.69,91.963,1.77,88.43
PHBUSDT,77,long,2.2,2.173,-17.01,65.44
WLDUSDT,83,short,6.27,6.356,-12.59,48.43
PHBUSDT,85,long,2.15,2.119,-9.32,35.84
