
RLCUSDT,12,long,2.85,2.82,2.04,102.0
FRONTUSDT,21,short,1.15,1.164,-15.06,83.64
FRONTUSDT,31,short,1.16,1.169,-12.34,68.58
FRONTUSDT,38,long,1.16,1.152,1.4,69.95
TRBUSDT,40,long,92.08,91.166,1.43,71.35
RLCUSDT,58,short,2.94,2.965,1.46,72.78
FRONTUSDT,62,long,1.15,1.14,1.48,74.24
TRBUSDT,67,short,90.69,91.598,1.51,75.72
TRBUSDT,74,long,90.97,90.061,-11.18,62.09
PHBUSDT,85,long,2.15,2.128,-9.16,50.91
TRBUSDT,88,short,91.23,92.147,-7.51,41.75
RLCUSDT,90,long,3.12,3.094,0.85,42.59
RLCUSDT,96,long,3.09,3.06,-6.29,34.92
