
NFPUSDT,17,long,0.5,0.492,-14.76,82.0
PHBUSDT,24,long,2.02,2.005,-12.1,67.24
TRBUSDT,31,long,91.44,90.535,1.37,68.58
NFPUSDT,35,long,0.5,0.496,1.4,69.95
PHBUSDT,39,long,1.99,1.971,1.43,71.35
NFPUSDT,41,long,0.5,0.499,1.46,72.78
NFPUSDT,51,long,0.5,0.5,-10.74,59.68
ARKMUSDT,62,long,2.58,2.554,1.22,60.87
ARKMUSDT,68,long,2.6,2.576,1.24,62.09
PHBUSDT,71,long,2.01,1.992,1.27,63.33
FRONTUSDT,76,short,1.15,1.159,-9.35,51.93
WLDUSDT,81,long,5.78,5.724,1.06,52.97
TRBUSDT,85,long,91.26,90.353,1.08,54.03
TRBUSDT,93,long,91.85,90.938,1.1,55.11
FETUSDT,96,short,2.41,2.437,1.12,56.21
WLDUSDT,102,long,5.86,5.802,-8.3,46.09
FETUSDT,104,long,2.4,2.377,-6.8,37.79
