
NFPUSDT,17,long,0.5,0.491,6.36,106.0
PHBUSDT,24,long,2.03,2.001,6.74,112.36
NFPUSDT,35,long,0.5,0.495,7.15,119.1
NFPUSDT,51,long,0.51,0.499,-20.44,92.9
ARKMUSDT,68,long,2.61,2.571,5.91,98.47
NFPUSDT,71,long,0.51,0.499,6.26,104.38
FRONTUSDT,76,short,1.14,1.161,-17.91,81.42
WLDUSDT,81,long,5.79,5.712,5.18,86.31
NFPUSDT,94,long,0.52,0.509,5.49,91.49
FETUSDT,96,short,2.41,2.442,5.82,96.98
WLDUSDT,102,long,5.87,5.79,-16.64,75.64
FETUSDT,104,long,2.41,2.372,-12.98,59.0
PHBUSDT,113,long,2.12,2.087,-10.12,46.02
FRONTUSDT,116,short,1.15,1.166,-7.9,35.9
