
NFPUSDT,17,long,0.5,0.493,-13.44,84.0
PHBUSDT,24,long,2.03,2.007,-11.29,70.56
TRBUSDT,31,long,91.72,90.626,-9.48,59.27
NFPUSDT,35,long,0.5,0.497,5.12,64.01
NFPUSDT,51,long,0.51,0.5,-8.6,53.77
ARKMUSDT,62,long,2.59,2.556,4.65,58.07
ARKMUSDT,68,long,2.61,2.579,5.02,62.72
PHBUSDT,71,long,2.02,1.994,5.42,67.74
FRONTUSDT,78,long,1.16,1.15,-9.1,56.9
WLDUSDT,81,long,5.8,5.729,-7.65,47.8
NFPUSDT,83,long,0.51,0.503,4.13,51.62
TRBUSDT,93,long,92.13,91.03,4.46,55.75
WLDUSDT,102,long,5.88,5.807,-7.49,46.83
FETUSDT,104,long,2.41,2.38,-6.29,39.34
