
NFPUSDT,17,long,0.5,0.492,-14.76,82.0
PHBUSDT,22,long,2.03,2.007,-12.1,67.24
TRBUSDT,26,short,90.09,91.268,-9.93,55.14
TRBUSDT,31,long,91.72,90.535,-8.14,45.21
PHBUSDT,39,long,2.0,1.971,3.91,48.83
NFPUSDT,41,long,0.5,0.499,-7.21,40.04
WLDUSDC,63,long,5.67,5.598,3.46,43.24
ARKMUSDT,68,long,2.61,2.576,3.74,46.7
PHBUSDT,71,long,2.02,1.992,4.04,50.44
FRONTUSDT,76,short,1.14,1.159,-7.44,41.36
WLDUSDT,81,long,5.8,5.724,3.57,44.67
ARKMUSDT,86,long,2.65,2.616,3.86,48.24
TRBUSDT,93,long,92.13,90.938,4.17,52.1
FETUSDT,96,short,2.41,2.437,4.5,56.27
WLDUSDT,102,long,5.88,5.802,-8.31,46.14
FETUSDT,107,long,2.4,2.368,-6.81,37.83
