
PHBUSDT,12,long,2.02,2.007,-13.44,84.0
TRBUSDT,14,short,90.36,91.178,-11.29,70.56
TRBUSDT,19,long,91.44,90.626,1.44,71.97
NFPUSDT,23,long,0.5,0.497,1.47,73.41
PHBUSDT,27,long,1.99,1.973,1.5,74.88
NFPUSDT,29,long,0.5,0.499,1.53,76.38
AIUSDT,37,long,1.16,1.15,1.56,77.91
NFPUSDT,41,long,0.5,0.501,-10.47,65.44
AIUSDT,50,long,1.16,1.151,1.33,66.75
TRBUSDT,52,long,88.58,87.79,1.36,68.09
TRBUSDT,54,long,88.71,87.915,-9.15,57.2
PHBUSDT,59,long,2.01,1.994,1.17,58.34
FRONTUSDT,64,short,1.15,1.158,-7.84,49.01
WLDUSDT,69,long,5.78,5.729,-6.59,41.17
NFPUSDT,71,long,0.51,0.503,0.84,41.99
AIUSDT,79,short,1.18,1.192,-5.64,35.27
