
PHBUSDT,12,long,2.03,2.001,6.36,106.0
NFPUSDT,23,long,0.5,0.495,6.74,112.36
NFPUSDT,39,long,0.51,0.499,-19.28,87.64
AIUSDT,56,long,1.16,1.146,5.57,92.9
NFPUSDT,59,long,0.51,0.499,5.91,98.47
FRONTUSDT,64,short,1.14,1.161,-16.9,76.81
WLDUSDT,69,long,5.79,5.712,4.89,81.42
AIUSDT,79,short,1.18,1.196,-13.97,63.51
NFPUSDT,82,long,0.52,0.509,4.04,67.32
WLDUSDT,90,long,5.87,5.79,-11.55,52.51
WLDUSDT,96,long,5.78,5.7,3.34,55.66
PHBUSDT,101,long,2.12,2.087,-9.55,43.41
FRONTUSDT,104,short,1.15,1.166,-7.45,33.86
