
PHBUSDT,12,long,2.03,2.001,6.36,106.0
NFPUSDT,23,long,0.5,0.495,6.74,112.36
AIUSDT,37,long,1.16,1.146,7.15,119.1
NFPUSDT,41,long,0.51,0.499,-20.44,92.9
AIUSDT,50,long,1.16,1.147,5.91,98.47
TRBUSDT,60,long,89.96,88.706,6.26,104.38
FRONTUSDT,64,short,1.14,1.161,-17.91,81.42
WLDUSDT,69,long,5.79,5.712,5.18,86.31
ARKMUSDT,74,long,2.65,2.611,5.49,91.49
TRBUSDT,81,long,92.04,90.755,5.82,96.98
WLDUSDT,90,long,5.87,5.79,-16.64,75.64
WLDUSDT,96,long,5.78,5.7,4.81,80.18
ARKMUSDT,100,long,2.62,2.582,5.1,84.99
FRONTUSDT,114,short,1.16,1.172,-14.58,66.29
FRONTUSDT,121,long,1.17,1.15,4.22,70.27
WLDUSDT,127,long,5.9,5.817,4.47,74.49
