
PHBUSDT,12,long,2.03,2.007,-13.44,84.0
TRBUSDT,19,long,91.81,90.626,-11.29,70.56
NFPUSDT,23,long,0.5,0.497,7.76,77.62
AIUSDT,37,long,1.16,1.15,8.54,85.38
FRONTUSDT,43,long,1.16,1.145,9.39,93.92
PHBUSDT,45,long,2.02,1.996,-12.62,78.89
AIUSDT,50,long,1.17,1.151,8.68,86.78
TRBUSDT,60,long,90.14,88.974,9.55,95.46
ARKMUSDT,66,short,2.61,2.64,-12.83,80.19
NFPUSDT,71,long,0.51,0.503,8.82,88.21
TRBUSDT,81,long,92.22,91.03,9.7,97.03
WLDUSDT,90,long,5.88,5.807,-13.04,81.51
WLDUSDT,96,long,5.79,5.717,8.97,89.66
TRBUSDT,106,long,92.31,91.116,9.86,98.63
FRONTUSDT,114,short,1.15,1.168,-13.26,82.85
ARKMUSDT,121,long,2.67,2.635,-11.13,69.59
TRBUSDT,123,long,92.45,91.257,-9.35,58.46
ARKMUSDT,139,long,2.68,2.643,-7.86,49.11
