
RLCUSDT,25,long,2.94,2.865,29.76,124.0
JTOUSDT,34,short,3.48,3.573,-25.0,89.28
JTOUSDT,63,long,3.63,3.535,26.57,110.71
POWRUSDT,73,short,0.31,0.316,32.95,137.28
RLCUSDT,92,short,3.02,3.102,-27.68,98.84
RLCUSDT,100,long,3.17,3.089,29.41,122.56
JTOUSDT,110,long,3.65,3.559,-24.71,88.24
RLCUSDT,114,short,3.05,3.128,26.26,109.42
JTOUSDT,124,long,3.7,3.61,32.56,135.68
POWRUSDT,136,short,0.3,0.308,40.38,168.24
WIFUSDC,141,short,3.31,3.399,-33.92,121.13
RLCUSDT,148,long,3.08,3.004,-24.42,87.21
JUPUSDT,159,short,1.11,1.136,25.95,108.14
RLCUSDT,173,long,3.01,2.929,32.18,134.09
WIFUSDC,184,long,3.44,3.347,-27.03,96.54
JUPUSDT,194,short,1.09,1.119,-19.46,69.51
WIFUSDT,206,long,3.42,3.334,-14.01,50.05
JUPUSDT,257,long,1.15,1.123,14.89,62.06
