
RLCUSDT,25,short,2.85,2.92,-17.16,78.0
JUPUSDT,29,long,1.14,1.112,23.21,96.72
JUPUSDT,49,long,1.14,1.117,28.78,119.93
RLCUSDT,60,long,3.21,3.135,-20.58,93.55
JTOUSDT,81,long,3.68,3.595,-16.05,72.97
JTOUSDT,91,long,3.64,3.558,-12.52,56.92
POWRUSDT,101,short,0.3,0.31,16.94,70.58
RLCUSDT,114,long,3.14,3.069,-12.11,55.05
JTOUSDT,116,long,3.63,3.546,16.38,68.26
JTOUSDT,125,short,3.59,3.673,-11.71,53.24
JTOUSDT,140,long,3.67,3.589,-9.14,41.53
JUPUSDT,152,short,1.12,1.147,12.36,51.5
POWRUSDT,161,long,0.31,0.306,15.33,63.86
JTOUSDT,173,short,3.5,3.583,-10.96,49.81
WIFUSDC,184,short,3.33,3.411,14.82,61.76
JUPUSDT,204,short,1.1,1.126,-10.6,48.17
WIFUSDC,207,short,3.34,3.415,14.34,59.73
JUPUSDT,257,short,1.12,1.144,-10.25,46.59
JTOUSDT,271,short,3.67,3.752,-7.99,36.34
