
RLCUSDT,55,short,3.07,3.137,-21.76,68.0
JTOUSDT,63,long,3.61,3.528,9.14,76.16
JUPUSDT,70,short,1.17,1.192,10.24,85.3
JUPUSDT,96,long,1.17,1.145,-18.56,58.0
JUPUSDT,122,long,1.13,1.105,7.8,64.96
JUPUSDT,137,short,1.12,1.15,8.73,72.76
POWRUSDT,147,long,0.31,0.302,9.78,81.49
WIFUSDT,169,long,3.38,3.305,10.95,91.27
JUPUSDT,186,long,1.13,1.103,-19.86,62.06
WIFUSDT,203,long,3.37,3.295,8.34,69.51
POWRUSDT,246,long,0.32,0.314,9.34,77.85
JTOUSDT,250,long,3.67,3.587,10.46,87.19
JUPUSDT,258,long,1.14,1.116,11.72,97.65
WIFUSDT,277,short,3.48,3.561,13.12,109.37
