
RLCUSDT,23,long,2.9,2.812,29.76,124.0
JUPUSDT,25,short,1.11,1.139,-27.83,81.84
RLCUSDT,46,long,3.06,2.974,24.36,101.48
POWRUSDT,49,long,0.31,0.304,30.2,125.84
JTOUSDT,63,long,3.63,3.524,37.45,156.04
POWRUSDT,70,short,0.31,0.318,46.44,193.49
RLCUSDT,89,short,3.03,3.12,-43.42,127.7
JUPUSDT,102,short,1.14,1.17,38.0,158.35
RLCUSDT,111,short,3.12,3.217,47.12,196.35
JTOUSDT,122,long,3.67,3.561,58.43,243.47
WIFUSDC,128,long,3.44,3.347,72.46,301.9
POWRUSDT,133,short,0.3,0.309,89.85,374.36
RLCUSDT,147,long,3.08,2.992,-84.01,247.08
WIFUSDT,157,short,3.38,3.484,73.53,306.38
POWRUSDT,168,long,0.32,0.308,91.18,379.91
RLCUSDT,179,long,3.04,2.951,113.06,471.09
JUPUSDT,267,long,1.16,1.126,140.2,584.15
