
JUPUSDT,24,short,1.1,1.122,-16.0,80.0
BOMEUSDC,26,short,0.01,0.011,-12.8,64.0
POWRUSDT,31,long,0.31,0.305,13.59,75.52
WIFUSDC,62,long,3.48,3.412,16.04,89.11
RLCUSDT,64,short,3.14,3.198,18.93,105.15
POWRUSDT,70,short,0.31,0.315,22.33,124.08
RLCUSDT,89,short,3.04,3.099,-19.85,99.26
JUPUSDT,96,long,1.17,1.152,-15.88,79.41
JTOUSDT,107,long,3.65,3.582,-12.71,63.53
JTOUSDT,121,long,3.66,3.594,13.49,74.97
JTOUSDT,127,short,3.62,3.694,-12.0,59.98
POWRUSDT,133,short,0.3,0.307,12.74,70.78
RLCUSDT,146,long,3.09,3.033,-11.32,56.62
JUPUSDT,148,long,1.15,1.128,-9.06,45.3
POWRUSDT,167,long,0.32,0.311,-7.25,36.24
