
JUPUSDT,22,long,1.12,1.098,4.16,104.0
FRONTUSDT,38,short,1.14,1.162,4.33,108.16
JUPUSDT,46,short,1.13,1.15,4.5,112.49
POWRUSDT,51,short,0.31,0.313,-24.48,76.49
JUPUSDT,69,long,1.18,1.16,3.18,79.55
JUPUSDT,81,short,1.17,1.193,3.31,82.73
JUPUSDT,95,short,1.16,1.18,3.44,86.04
RLCUSDT,108,long,3.19,3.135,-18.72,58.51
JTOUSDT,119,short,3.61,3.672,2.43,60.85
POWRUSDT,125,short,0.3,0.309,2.53,63.28
POWRUSDT,146,short,0.3,0.311,-13.77,43.03
POWRUSDT,167,short,0.31,0.317,1.79,44.75
RLCUSDT,178,short,2.98,3.039,1.86,46.54
JTOUSDT,186,short,3.55,3.611,1.94,48.4
WIFUSDT,202,short,3.33,3.39,-10.53,32.91
