
JUPUSDT,24,long,1.13,1.102,29.76,124.0
JUPUSDT,41,long,1.15,1.118,36.9,153.76
POWRUSDT,61,short,0.31,0.315,45.76,190.66
RLCUSDT,89,long,3.12,3.043,56.74,236.42
JUPUSDT,101,long,1.17,1.139,-47.66,170.22
RLCUSDT,110,long,3.21,3.124,-34.32,122.56
JTOUSDT,120,short,3.59,3.684,-24.71,88.24
POWRUSDT,133,long,0.31,0.302,-17.79,63.53
RLCUSDT,146,short,3.01,3.088,18.91,78.78
POWRUSDT,155,long,0.31,0.305,23.45,97.69
POWRUSDT,168,short,0.31,0.316,-19.7,70.34
POWRUSDT,177,short,0.31,0.32,-14.18,50.64
JTOUSDT,186,short,3.51,3.604,-10.21,36.46
