
JUPUSDT,28,short,1.11,1.124,-13.44,84.0
JUPUSDT,46,short,1.12,1.141,13.41,95.76
RLCUSDT,58,short,3.17,3.217,15.28,109.17
JTOUSDT,63,long,3.61,3.556,-14.67,91.7
JTOUSDT,79,short,3.58,3.63,-12.32,77.03
JUPUSDT,86,long,1.18,1.16,-10.35,64.71
JUPUSDT,99,long,1.17,1.152,-8.7,54.36
JTOUSDT,124,long,3.69,3.632,8.68,61.97
JUPUSDT,140,short,1.11,1.13,-8.33,52.05
POWRUSDT,150,long,0.31,0.306,8.31,59.34
JUPUSDT,172,long,1.12,1.109,-7.98,49.85
WIFUSDT,182,long,3.38,3.325,7.96,56.83
JUPUSDT,184,long,1.13,1.113,-7.64,47.74
POWRUSDT,201,long,0.32,0.314,7.62,54.42
JUPUSDT,216,short,1.13,1.146,8.69,62.04
WIFUSDT,250,long,3.42,3.373,-8.34,52.11
FRONTUSDT,254,long,1.27,1.255,-7.0,43.77
JUPUSDT,258,long,1.14,1.125,-5.88,36.77
