
RLCUSDT,22,long,2.88,2.823,13.44,112.0
WIFUSDT,25,short,3.26,3.326,-22.58,80.64
JUPUSDT,29,long,1.13,1.108,10.84,90.32
RLCUSDT,38,short,2.91,2.972,-18.21,65.03
RLCUSDT,45,long,3.05,2.987,8.74,72.83
POWRUSDT,50,long,0.31,0.305,9.79,81.57
POWRUSDT,61,long,0.31,0.308,10.96,91.36
RLCUSDT,65,short,3.1,3.162,12.28,102.32
POWRUSDT,69,short,0.31,0.316,13.75,114.6
JTOUSDT,88,short,3.58,3.657,15.4,128.35
JUPUSDT,96,long,1.17,1.147,-25.87,92.41
RLCUSDT,110,short,3.13,3.194,12.42,103.5
JTOUSDT,121,long,3.65,3.579,13.91,115.92
JTOUSDT,126,short,3.62,3.693,-23.37,83.46
RLCUSDT,128,long,3.04,2.984,-16.83,60.09
RLCUSDT,146,long,3.08,3.021,-12.11,43.26
RLCUSDT,152,short,3.0,3.055,5.81,48.45
POWRUSDT,167,long,0.32,0.309,6.51,54.26
RLCUSDT,179,long,3.02,2.96,7.29,60.77
RLCUSDT,207,long,3.05,2.992,-12.25,43.75
POWRUSDT,246,long,0.32,0.315,5.88,49.0
JTOUSDT,250,long,3.67,3.594,6.59,54.88
JTOUSDT,258,long,3.66,3.583,7.38,61.47
RLCUSDT,267,long,3.08,3.024,8.26,68.85
