
POWRUSDT,21,long,0.31,0.302,29.76,124.0
JUPUSDT,60,long,1.17,1.135,36.9,153.76
JTOUSDT,62,long,3.63,3.536,45.76,190.66
RLCUSDT,70,short,3.06,3.146,56.74,236.42
WIFUSDT,79,short,3.57,3.667,70.36,293.16
JTOUSDT,88,long,3.67,3.574,-61.56,205.21
WIFUSDC,91,short,3.44,3.532,-43.09,143.65
RLCUSDT,94,short,3.06,3.14,-30.17,100.56
POWRUSDT,102,long,0.31,0.304,-21.12,70.39
JTOUSDT,112,long,3.66,3.566,-14.78,49.27
RLCUSDT,115,short,3.01,3.096,14.66,61.09
JTOUSDT,126,long,3.71,3.609,18.18,75.75
WIFUSDC,131,short,3.39,3.486,22.54,93.93
JUPUSDT,139,short,1.12,1.149,27.95,116.47
JTOUSDT,141,short,3.56,3.652,34.66,144.42
RLCUSDT,157,short,2.96,3.04,42.98,179.08
JUPUSDT,161,short,1.1,1.133,53.29,222.06
POWRUSDT,193,long,0.32,0.311,66.08,275.35
RLCUSDT,217,short,2.96,3.044,-57.82,192.75
JTOUSDT,267,short,3.6,3.7,-40.48,134.93
WIFUSDC,270,long,3.62,3.522,-28.34,94.45
FRONTUSDT,274,long,1.28,1.249,28.11,117.12
