
JTOUSDT,22,short,3.5,3.585,-19.24,74.0
JUPUSDT,29,long,1.14,1.109,17.76,88.8
RLCUSDT,45,long,3.06,2.99,21.31,106.56
POWRUSDT,49,long,0.31,0.305,25.57,127.87
JTOUSDT,62,long,3.63,3.543,30.69,153.44
JUPUSDT,70,short,1.16,1.188,36.83,184.13
JTOUSDT,87,short,3.57,3.653,44.19,220.96
POWRUSDT,96,long,0.31,0.305,-42.51,163.51
RLCUSDT,110,short,3.12,3.191,39.24,196.21
JTOUSDT,121,long,3.67,3.583,47.09,235.45
POWRUSDT,131,short,0.3,0.309,56.51,282.54
POWRUSDT,147,long,0.31,0.303,67.81,339.05
POWRUSDT,167,long,0.32,0.31,81.37,406.86
POWRUSDT,177,long,0.32,0.314,-78.28,301.08
JUPUSDT,190,short,1.1,1.123,-57.93,222.8
POWRUSDT,209,long,0.32,0.314,53.47,267.36
JTOUSDT,255,short,3.61,3.692,-51.44,197.85
FRONTUSDT,272,long,1.28,1.253,47.48,237.42
