
WLDUSDT,23,short,5.63,5.776,18.56,116.0
PHBUSDT,57,short,1.98,2.034,-26.03,76.56
WLDUSDT,85,short,5.71,5.855,-17.18,50.53
ARKMUSDT,88,short,2.61,2.679,9.38,58.61
PHBUSDT,91,long,2.11,2.054,10.88,67.99
FRONTUSDT,96,short,1.16,1.187,12.62,78.87
NFPUSDT,99,long,0.51,0.501,-17.7,52.05
FRONTUSDT,111,short,1.14,1.172,9.66,60.38
