
PHBUSDT,23,long,2.04,1.999,15.96,114.0
FETUSDT,28,long,2.36,2.315,-19.56,88.92
WLDUSDT,42,long,5.77,5.667,-15.26,69.36
PHBUSDT,50,short,1.98,2.013,-11.9,54.1
FRONTUSDT,60,short,1.14,1.157,8.63,61.67
FETUSDT,66,long,2.36,2.316,9.84,70.3
TRBUSDT,72,long,90.32,88.706,11.22,80.14
FETUSDT,78,short,2.33,2.375,-13.75,62.51
PHBUSDT,82,long,2.05,2.009,9.98,71.26
TRBUSDT,85,short,89.99,91.625,-12.23,55.58
ARKMUSDT,94,long,2.71,2.664,-9.54,43.35
FRONTUSDT,99,short,1.14,1.161,-7.44,33.81
