
AIUSDT,12,long,1.2,1.178,-20.16,72.0
AIUSDT,14,long,1.17,1.155,1.47,73.44
PHBUSDT,18,long,2.02,1.991,1.5,74.91
USTCUSDT,21,short,0.02,0.02,1.53,76.41
NFPUSDT,29,long,0.5,0.49,1.56,77.94
NFPUSDT,47,long,0.5,0.494,1.59,79.5
NFPUSDT,53,long,0.5,0.496,1.62,81.09
FRONTUSDT,67,long,1.16,1.138,1.65,82.71
NFPUSDT,83,long,0.5,0.497,1.69,84.36
FRONTUSDT,88,short,1.15,1.165,-17.01,60.74
NFPUSDT,106,long,0.52,0.507,1.24,61.95
ARKMUSDT,114,long,2.66,2.618,-12.49,44.6
WLDUSDT,120,long,5.77,5.682,0.91,45.49
FRONTUSDT,123,long,1.16,1.143,0.93,46.4
