
WLDUSDC,12,long,5.9,5.792,-17.16,78.0
ARKMUSDT,14,long,2.68,2.635,-13.38,60.84
AIUSDT,25,long,1.16,1.14,9.71,69.36
NFPUSDT,47,long,0.5,0.495,11.07,79.07
AIUSDT,61,long,1.17,1.146,12.62,90.14
TRBUSDT,67,long,90.87,89.247,-15.47,70.31
PHBUSDT,69,long,2.03,1.99,-12.06,54.84
WLDUSDC,75,long,5.69,5.587,8.75,62.52
PHBUSDT,83,long,2.02,1.988,9.98,71.27
ARKMUSDT,93,long,2.67,2.62,-12.23,55.59
NFPUSDT,95,long,0.51,0.501,8.87,63.37
TRBUSDT,105,long,92.4,90.755,10.11,72.24
ARKMUSDT,114,long,2.67,2.626,-12.4,56.35
WLDUSDT,120,long,5.8,5.7,8.99,64.24
