
RLCUSDT,13,long,2.86,2.807,29.76,124.0
TRBUSDT,17,long,90.76,89.063,36.9,153.76
WLDUSDT,26,long,5.84,5.735,-18.51,132.23
TRBUSDT,30,long,92.26,90.534,39.35,163.97
WLDUSDC,47,long,5.92,5.814,-19.74,141.01
WLDUSDT,53,long,5.83,5.723,41.96,174.85
TRBUSDT,71,long,92.98,91.237,-21.05,150.37
RLCUSDT,98,short,2.9,2.959,-18.1,129.32
WLDUSDC,100,long,6.16,6.045,-15.57,111.22
PHBUSDT,103,long,2.26,2.218,-13.39,95.65
TRBUSDT,107,short,89.69,91.416,-11.52,82.26
PHBUSDT,125,long,2.17,2.132,-9.9,70.74
TRBUSDT,128,short,90.22,91.963,-8.52,60.84
RLCUSDT,130,long,3.16,3.1,-7.32,52.32
RLCUSDT,136,long,3.12,3.066,-6.3,45.0
PHBUSDT,138,long,2.14,2.097,-5.42,38.7
