
RLCUSDT,13,long,2.86,2.807,29.76,124.0
FRONTUSDT,21,short,1.14,1.157,-14.93,106.64
WLDUSDT,26,long,5.84,5.735,-12.84,91.71
WLDUSDT,47,long,5.92,5.813,-11.04,78.87
WLDUSDT,53,long,5.83,5.723,23.47,97.8
FRONTUSDT,71,short,1.14,1.167,-11.78,84.11
WLDUSDT,84,long,5.95,5.841,25.03,104.3
PHBUSDT,103,long,2.26,2.218,-12.56,89.7
PHBUSDT,109,long,2.24,2.197,-10.8,77.14
PHBUSDT,117,long,2.23,2.186,-9.29,66.34
PHBUSDT,125,long,2.17,2.132,-7.99,57.05
RLCUSDT,130,long,3.16,3.1,-6.87,49.06
PHBUSDT,138,long,2.14,2.097,-5.91,42.19
