
RLCUSDT,13,long,2.84,2.801,13.44,112.0
PHBUSDT,16,long,2.02,1.992,15.05,125.44
FRONTUSDT,21,short,1.14,1.159,-18.51,102.86
WLDUSDC,26,long,5.81,5.723,13.82,115.2
RLCUSDT,31,long,2.87,2.83,15.48,129.02
NMRUSDT,36,short,26.63,27.033,-19.04,105.8
TRBUSDT,38,long,92.31,90.938,14.22,118.5
ENAUSDT,41,short,0.83,0.838,15.93,132.72
WLDUSDC,47,long,5.89,5.802,-19.59,108.83
NMRUSDT,49,long,27.24,26.839,-16.06,89.24
TRBUSDT,63,long,92.4,91.025,-13.17,73.18
RLCUSDT,98,short,2.92,2.965,-10.8,60.01
TRBUSDT,107,short,90.23,91.598,8.07,67.21
PHBUSDT,117,long,2.22,2.182,-9.92,55.11
WLDUSDT,123,short,6.24,6.331,-8.13,45.19
PHBUSDT,125,long,2.16,2.128,-6.67,37.06
