
WLDUSDT,13,long,5.77,5.677,2.04,102.0
FRONTUSDT,16,long,1.16,1.142,2.08,104.04
PHBUSDT,18,long,2.11,2.078,2.12,106.12
FRONTUSDT,21,short,1.15,1.17,-22.28,74.28
FRONTUSDT,31,short,1.16,1.176,1.52,75.77
WLDUSDC,44,long,5.89,5.795,1.55,77.29
ENAUSDC,47,long,0.89,0.879,1.58,78.84
RLCUSDT,58,short,2.94,2.983,1.61,80.42
FRONTUSDT,62,long,1.15,1.133,1.64,82.03
TRBUSDT,67,short,90.69,92.145,1.67,83.67
PHBUSDT,77,long,2.2,2.169,-17.57,58.57
WLDUSDT,83,short,6.27,6.369,-12.3,41.0
PHBUSDT,85,long,2.15,2.115,-8.61,28.7
