
WLDUSDT,13,long,5.77,5.694,4.16,104.0
FRONTUSDT,16,long,1.16,1.145,4.33,108.16
PHBUSDT,18,long,2.11,2.085,4.5,112.49
FRONTUSDT,21,short,1.15,1.167,-20.52,85.49
FRONTUSDT,31,short,1.16,1.173,3.56,88.91
WLDUSDC,44,long,5.9,5.813,3.7,92.47
ENAUSDC,47,long,0.89,0.881,3.85,96.17
RLCUSDT,58,short,2.93,2.974,4.0,100.02
PHBUSDT,63,long,2.24,2.207,-18.24,76.02
TRBUSDT,67,short,90.6,91.871,3.16,79.06
PHBUSDT,77,long,2.21,2.175,-14.42,60.09
WLDUSDT,83,short,6.26,6.35,-10.96,45.67
PHBUSDT,85,long,2.15,2.121,-8.33,34.71
