,open_time,open,high,low,close,VOLUME,close_time
0,1708776000000,8.094,8.108,7.984,8.06,957832.0,1708790399999
1,1708790400000,8.06,8.125,8.032,8.109,693443.0,1708804799999
2,1708804800000,8.109,8.114,8.058,8.09,454830.0,1708819199999
3,1708819200000,8.089,8.128,7.971,8.057,861937.0,1708833599999
4,1708833600000,8.057,8.078,7.98,8.038,560127.0,1708847999999
5,1708848000000,8.038,8.057,7.938,8.039,533718.0,1708862399999
6,1708862400000,8.04,8.156,8.0,8.071,917482.0,1708876799999
7,1708876800000,8.071,8.122,8.025,8.092,589178.0,1708891199999
8,1708891200000,8.092,8.169,8.073,8.139,557289.0,1708905599999
9,1708905600000,8.139,8.168,8.039,8.151,900946.0,1708919999999
10,1708920000000,8.15,8.568,8.13,8.344,3955691.0,1708934399999
11,1708934400000,8.343,8.466,8.145,8.273,3617885.0,1708948799999
12,1708948800000,8.275,8.5,8.22,8.47,3145310.0,1708963199999
13,1708963200000,8.47,8.71,8.444,8.666,3101788.0,1708977599999
14,1708977600000,8.665,8.707,8.605,8.659,1207811.0,1708991999999
15,1708992000000,8.658,8.803,8.517,8.559,2688623.0,1709006399999
16,1709006400000,8.559,8.677,8.532,8.647,1385168.0,1709020799999
17,1709020800000,8.647,8.778,8.586,8.734,1278828.0,1709035199999
18,1709035200000,8.734,8.776,8.503,8.565,1662511.0,1709049599999
19,1709049600000,8.568,8.948,8.52,8.783,3930518.0,1709063999999
20,1709064000000,8.783,8.989,8.749,8.942,1472273.0,1709078399999
21,1709078400000,8.942,9.006,8.725,8.742,1705100.0,1709092799999
22,1709092800000,8.741,8.894,8.734,8.872,1025820.0,1709107199999
23,1709107200000,8.871,9.168,8.812,8.916,3140182.0,1709121599999
24,1709121600000,8.918,9.132,8.91,9.029,2807259.0,1709135999999
25,1709136000000,9.029,9.467,8.12,8.831,6781583.0,1709150399999
26,1709150400000,8.832,9.232,8.775,9.047,1652031.0,1709164799999
27,1709164800000,9.048,9.183,8.916,9.13,1894615.0,1709179199999
28,1709179200000,9.131,9.385,9.079,9.381,2097526.0,1709193599999
29,1709193600000,9.381,9.65,9.29,9.37,3166765.0,1709207999999
30,1709208000000,9.368,9.595,9.258,9.501,2311297.0,1709222399999
31,1709222400000,9.502,9.524,9.23,9.387,2754933.0,1709236799999
32,1709236800000,9.387,9.65,8.89,9.578,3770658.0,1709251199999
33,1709251200000,9.578,9.606,9.386,9.42,2139170.0,1709265599999
34,1709265600000,9.419,9.636,9.259,9.29,2528420.0,1709279999999
35,1709280000000,9.29,9.563,9.253,9.453,1452716.0,1709294399999
36,1709294400000,9.453,9.819,9.431,9.604,2596890.0,1709308799999
37,1709308800000,9.604,9.713,9.503,9.676,1668980.0,1709323199999
38,1709323200000,9.677,10.005,9.674,9.909,1693597.0,1709337599999
39,1709337600000,9.911,10.324,9.84,10.228,2767990.0,1709351999999
