
FRONTUSDT,13,short,1.14,1.165,-20.16,72.0
RLCUSDT,23,long,2.86,2.816,4.58,76.32
TRBUSDT,30,long,92.04,90.481,4.85,80.9
ENAUSDT,33,short,0.83,0.842,5.15,85.75
WLDUSDT,39,long,5.87,5.772,-17.29,61.74
ENAUSDT,42,long,0.84,0.821,3.93,65.44
RLCUSDT,44,long,2.85,2.806,4.16,69.37
TRBUSDT,55,long,92.12,90.567,4.41,73.53
FRONTUSDT,63,short,1.16,1.175,4.68,77.94
TRBUSDT,72,long,92.27,90.707,-15.71,56.12
RLCUSDT,90,short,2.93,2.98,3.57,59.49
PHBUSDT,95,long,2.24,2.203,-11.99,42.83
PHBUSDT,101,long,2.22,2.181,-8.64,30.84
