
FRONTUSDT,13,short,1.14,1.159,-14.76,82.0
WLDUSDT,18,long,5.84,5.724,22.01,100.04
TRBUSDT,30,long,92.77,90.938,26.85,122.05
ENAUSDC,33,short,0.82,0.837,-18.01,100.08
RLCUSDT,44,long,2.88,2.82,26.86,122.1
FRONTUSDT,63,short,1.15,1.169,-18.02,100.12
ENAUSDC,70,long,0.9,0.878,-14.78,82.1
WLDUSDT,76,long,5.95,5.829,22.04,100.16
RLCUSDT,90,short,2.91,2.965,-14.78,82.13
TRBUSDT,99,short,89.78,91.598,-12.12,67.35
PHBUSDT,117,long,2.17,2.128,-9.94,55.23
TRBUSDT,120,short,90.32,92.147,-8.15,45.29
RLCUSDT,122,long,3.16,3.094,-6.69,37.14
