
FRONTUSDT,13,short,1.14,1.158,-13.44,84.0
WLDUSDT,18,long,5.82,5.729,-11.29,70.56
TRBUSDT,22,long,91.9,90.444,13.1,81.85
RLCUSDT,31,short,2.84,2.888,15.19,94.95
WLDUSDT,39,long,5.9,5.807,-12.76,79.76
RLCUSDT,44,long,2.87,2.823,14.8,92.52
FRONTUSDT,63,short,1.15,1.168,-12.44,77.72
ENAUSDC,70,long,0.89,0.879,-10.44,65.28
WLDUSDT,76,long,5.93,5.835,12.12,75.72
ENAUSDC,79,long,0.9,0.885,-10.18,63.6
RLCUSDT,90,short,2.92,2.962,-8.55,53.42
WLDUSDC,92,long,6.14,6.039,-7.18,44.87
PHBUSDT,95,long,2.25,2.216,-6.03,37.69
