
FRONTUSDT,15,long,1.16,1.149,-14.76,82.0
WLDUSDT,18,long,5.79,5.724,3.41,85.28
RLCUSDT,23,long,2.86,2.83,3.55,88.69
TRBUSDT,30,long,91.94,90.938,3.69,92.24
ENAUSDT,33,short,0.83,0.838,3.84,95.93
WLDUSDT,39,long,5.87,5.802,-14.16,78.66
ENAUSDT,42,long,0.83,0.825,3.27,81.81
RLCUSDT,44,long,2.85,2.82,3.4,85.08
TRBUSDT,55,long,92.03,91.025,3.54,88.48
FRONTUSDT,63,short,1.16,1.169,-13.06,72.55
FRONTUSDT,70,long,1.16,1.152,3.02,75.45
TRBUSDT,72,long,92.18,91.166,-11.14,61.87
RLCUSDT,90,short,2.93,2.965,2.57,64.34
PHBUSDT,95,long,2.24,2.214,-9.5,52.76
PHBUSDT,101,long,2.22,2.192,-7.79,43.26
TRBUSDT,106,long,91.06,90.061,-6.38,35.47
