
FRONTUSDT,13,short,1.14,1.159,-14.76,82.0
WLDUSDT,18,long,5.82,5.724,15.22,95.12
ENAUSDT,33,short,0.82,0.838,17.65,110.34
WLDUSDT,39,long,5.9,5.802,-16.29,90.48
ENAUSDT,42,long,0.84,0.825,16.79,104.96
WLDUSDT,45,long,5.81,5.711,19.48,121.75
FRONTUSDT,63,short,1.15,1.169,-17.97,99.84
FRONTUSDT,70,long,1.17,1.152,-14.74,81.87
WLDUSDT,76,long,5.93,5.829,15.2,94.97
WLDUSDT,92,long,6.13,6.03,-14.02,77.88
FRONTUSDT,94,long,1.16,1.14,-11.49,63.86
PHBUSDT,101,long,2.23,2.192,-9.43,52.37
PHBUSDT,109,long,2.22,2.182,-7.73,42.94
PHBUSDT,117,long,2.16,2.128,-6.34,35.21
