
FRONTUSDT,13,short,1.14,1.159,-14.76,82.0
WLDUSDT,18,long,5.8,5.724,7.08,88.56
ENAUSDT,33,short,0.83,0.838,7.65,95.64
WLDUSDT,39,long,5.88,5.802,-14.12,78.42
ENAUSDT,42,long,0.84,0.825,6.78,84.69
WLDUSDT,45,long,5.79,5.711,7.32,91.47
PHBUSDT,50,long,2.12,2.091,-13.5,75.01
ENAUSDC,55,long,0.85,0.841,6.48,81.01
FRONTUSDT,63,short,1.15,1.169,-11.96,66.43
FRONTUSDT,70,long,1.17,1.152,5.74,71.74
WLDUSDT,76,long,5.9,5.829,6.2,77.48
WLDUSDT,92,long,6.11,6.03,-11.44,63.53
FRONTUSDT,94,long,1.16,1.14,-9.38,52.09
PHBUSDT,101,long,2.22,2.192,-7.69,42.71
PHBUSDT,109,long,2.21,2.182,-6.3,35.02
