
FRONTUSDT,13,short,1.14,1.166,-21.0,70.0
TRBUSDT,30,long,92.68,90.389,16.8,84.0
ENAUSDT,33,short,0.82,0.843,20.16,100.8
WLDUSDT,39,long,5.91,5.767,-21.17,70.56
ENAUSDT,42,long,0.84,0.82,16.93,84.67
WLDUSDT,45,long,5.82,5.677,20.32,101.6
FRONTUSDT,63,short,1.15,1.176,24.38,121.92
WLDUSDT,76,long,5.94,5.794,29.26,146.3
RLCUSDT,90,short,2.91,2.983,-30.72,102.41
TRBUSDT,99,short,89.87,92.145,24.58,122.89
WLDUSDT,115,short,6.21,6.369,-25.81,86.02
PHBUSDT,117,long,2.17,2.115,-18.06,60.21
RLCUSDT,122,long,3.15,3.076,-12.64,42.15
PHBUSDT,130,long,2.13,2.08,10.12,50.58
